top1,top1_err,top5,top5_err,robust_top1,robust_top1_err,robust_top5,robust_top5_err,loss,adv_loss,param_count,img_size,cropt_pct,interpolation,attack,attack_steps,model,epoch,seed
60.771,39.229,82.6756,17.3244,38.4288,61.5712,65.6065,34.3935,1.808344841003418,2.8959462642669678,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,59,2
65.562,34.438,85.8419,14.1581,47.4698,52.5302,73.7278,26.2722,1.5452206134796143,2.3752403259277344,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,69,0
65.5316,34.4684,85.771,14.229,45.835,54.165,72.4779,27.5221,1.5501600503921509,2.4659502506256104,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,69,0
65.5032,34.4968,85.7244,14.2756,44.5487,55.4513,71.4225,28.5775,1.5556615591049194,2.5469233989715576,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,69,0
65.489,34.511,85.6839,14.3161,43.8943,56.1057,70.9302,29.0698,1.559922456741333,2.5862457752227783,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,69,0
65.4363,34.5637,85.7224,14.2776,43.1651,56.8349,70.3164,29.6836,1.5677094459533691,2.629847764968872,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,69,0
65.5073,34.4927,85.8379,14.1621,47.4293,52.5707,73.7076,26.2924,1.5487487316131592,2.377120018005371,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,69,1
65.5397,34.4603,85.767,14.233,45.8451,54.1549,72.5002,27.4998,1.5501642227172852,2.4660286903381348,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,69,1
65.4789,34.5211,85.7325,14.2675,44.5304,55.4696,71.463,28.537,1.5556211471557617,2.546938419342041,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,69,1
65.489,34.511,85.6819,14.3181,43.8822,56.1178,70.9039,29.0961,1.5599027872085571,2.586184501647949,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,69,1
65.4445,34.5555,85.7143,14.2857,43.1691,56.8309,70.3367,29.6633,1.5676569938659668,2.6297810077667236,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,69,1
65.5194,34.4806,85.8257,14.1743,47.4475,52.5525,73.7035,26.2965,1.5487890243530273,2.377100944519043,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,69,2
65.5295,34.4705,85.7771,14.2229,45.8492,54.1508,72.5103,27.4897,1.5501571893692017,2.4659600257873535,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,69,2
65.491,34.509,85.7366,14.2634,44.5406,55.4594,71.4346,28.5654,1.5556228160858154,2.546952247619629,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,69,2
65.4971,34.5029,85.692,14.308,43.8802,56.1198,70.9242,29.0758,1.5599360466003418,2.586190700531006,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,69,2
65.4566,34.5434,85.7042,14.2958,43.1792,56.8208,70.3488,29.6512,1.5676779747009277,2.6298465728759766,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,69,2
66.196,33.804,86.32,13.68,47.8324,52.1676,74.1208,25.8792,1.5158145427703857,2.359118938446045,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,79,0
66.1717,33.8283,86.3119,13.6881,45.9809,54.0191,72.8061,27.1939,1.5205093622207642,2.4571213722229004,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,79,0
66.1494,33.8506,86.2734,13.7266,44.419,55.581,71.6129,28.3871,1.526007056236267,2.54974102973938,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,79,0
66.0907,33.9093,86.2329,13.7671,43.7039,56.2961,71.0194,28.9806,1.5302441120147705,2.5957508087158203,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,79,0
66.0765,33.9235,86.1701,13.8299,42.9341,57.0659,70.3529,29.6471,1.5375244617462158,2.6460325717926025,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,79,0
66.196,33.804,86.2207,13.7793,47.8203,52.1797,74.0985,25.9015,1.5191346406936646,2.3606605529785156,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,79,1
66.1778,33.8222,86.3038,13.6962,46.0052,53.9948,72.8,27.2,1.5204824209213257,2.4571547508239746,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,79,1
66.1575,33.8425,86.2653,13.7347,44.4494,55.5506,71.6109,28.3891,1.5259926319122314,2.5496985912323,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,79,1
66.0805,33.9195,86.2248,13.7752,43.6897,56.3103,71.0275,28.9725,1.5302491188049316,2.595726728439331,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,79,1
66.0765,33.9235,86.1802,13.8198,42.9058,57.0942,70.3306,29.6694,1.53749680519104,2.6459741592407227,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,79,1
66.2041,33.7959,86.2288,13.7712,47.8162,52.1838,74.1249,25.8751,1.5191388130187988,2.3605592250823975,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,79,2
66.1758,33.8242,86.2896,13.7104,46.0032,53.9968,72.802,27.198,1.5204925537109375,2.4571642875671387,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,79,2
66.1555,33.8445,86.2653,13.7347,44.4433,55.5567,71.6028,28.3972,1.5260002613067627,2.549773931503296,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,79,2
66.0805,33.9195,86.2288,13.7712,43.6837,56.3163,71.0194,28.9806,1.5302166938781738,2.595726490020752,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,79,2
66.0907,33.9093,86.1681,13.8319,42.9139,57.0861,70.3367,29.6633,1.5375542640686035,2.6460180282592773,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,79,2
66.2305,33.7695,86.2856,13.7144,47.7473,52.2527,73.9385,26.0615,1.5149418115615845,2.369720458984375,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,89,0
66.1433,33.8567,86.2612,13.7388,45.9606,54.0394,72.5691,27.4309,1.519110918045044,2.472104549407959,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,89,0
66.115,33.885,86.1782,13.8218,44.2185,55.7815,71.1835,28.8165,1.5247693061828613,2.574380397796631,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,89,0
66.1049,33.8951,86.1762,13.8238,43.3514,56.6486,70.4359,29.5641,1.5289881229400635,2.627204418182373,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,89,0
66.0076,33.9924,86.1174,13.8826,42.452,57.548,69.6945,30.3055,1.5358188152313232,2.684685707092285,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,89,0
66.2183,33.7817,86.2714,13.7286,47.7757,52.2243,73.9831,26.0169,1.518217921257019,2.371202230453491,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,89,1
66.1413,33.8587,86.2612,13.7388,45.9505,54.0495,72.5549,27.4451,1.5191110372543335,2.4722049236297607,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,89,1
66.1089,33.8911,86.1924,13.8076,44.2124,55.7876,71.1956,28.8044,1.5247249603271484,2.5743842124938965,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,89,1
66.1089,33.8911,86.1559,13.8441,43.3008,56.6992,70.4299,29.5701,1.5290061235427856,2.6272082328796387,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,89,1
66.0137,33.9863,86.1336,13.8664,42.4398,57.5602,69.7006,30.2994,1.5358147621154785,2.6847643852233887,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,89,1
66.2203,33.7797,86.2754,13.7246,47.7676,52.2324,74.0094,25.9906,1.5182281732559204,2.371243953704834,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,89,2
66.1454,33.8546,86.2754,13.7246,45.9404,54.0596,72.5387,27.4613,1.5190963745117188,2.472191572189331,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,89,2
66.117,33.883,86.1883,13.8117,44.184,55.816,71.2199,28.7801,1.5247448682785034,2.5743567943573,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,89,2
66.1049,33.8951,86.1822,13.8178,43.3291,56.6709,70.4582,29.5418,1.528977632522583,2.627171516418457,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,89,2
66.0117,33.9883,86.1113,13.8887,42.4702,57.5298,69.6986,30.3014,1.5358227491378784,2.684673309326172,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,89,2
